Date,DRD,File,Status
2002_01,LANDSAT7_ETM_20020105.143007,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020105.143007/003_057_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020105_003_057_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020105_003_057_L2_BAND2.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020105.143007,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020105.143007/003_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020105_003_061_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020105_003_061_L2_BAND1.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020105.143007,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020105.143007/003_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020105_003_063_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020105_003_063_L2_BAND2.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020106.133437,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020106.133437/227_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020106_227_068_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020106_227_068_L2_BAND4.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020112.143610,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020112.143610/004_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020112_004_071_L2_BAND1.tif.zip,too small
2002_01,LANDSAT7_ETM_20020112.143610,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020112.143610/004_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020112_004_072_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020112_004_072_L2_BAND1.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020114.124731,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020114.124731/219_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020114_219_068_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20020114_219_068_L2_BAND4.tif' not recognized as a supported file format.
2002_01,LANDSAT7_ETM_20020114.124731,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020114.124731/219_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020114_219_070_L2_BAND6.tif.zip,TIFFReadDirectory:Failed to read directory at offset 13827404
2002_01,LANDSAT7_ETM_20020114.124731,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020114.124731/219_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020114_219_070_L2_BAND7.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55309592
2002_01,LANDSAT7_ETM_20020114.124731,/Level-2/LANDSAT7/2002_01/LANDSAT7_ETM_20020114.124731/219_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20020114_219_072_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55271978
