Date,DRD,File,Status
2003_03,LANDSAT7_ETM_20030302.144920,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.144920/006_059_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_059_L2_BAND7.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_059_L2_BAND7.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030302.144920,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.144920/006_060_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_060_L2_BAND7.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_060_L2_BAND7.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030302.144920,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.144920/006_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_061_L2_BAND7.tif.zip,too small
2003_03,LANDSAT7_ETM_20030302.144920,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.144920/006_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_063_L2_BAND7.tif.zip,too small
2003_03,LANDSAT7_ETM_20030302.144920,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.144920/006_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_064_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_064_L2_BAND3.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030302.145249,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.145249/006_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_068_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_068_L2_BAND3.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030302.145249,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.145249/006_069_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_069_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_069_L2_BAND2.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030302.145249,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030302.145249/006_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030302_006_070_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030302_006_070_L2_BAND2.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030304.143627,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030304.143627/004_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030304_004_063_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030304_004_063_L2_BAND2.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030304.143627,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030304.143627/004_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030304_004_064_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030304_004_064_L2_BAND2.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030304.143627,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030304.143627/004_066_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030304_004_066_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030304_004_066_L2_BAND2.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030307.150938,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030307.150938/009_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030307_009_063_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030307_009_063_L2_BAND4.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030307.151037,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030307.151037/009_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030307_009_065_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030307_009_065_L2_BAND3.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030307.151037,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030307.151037/009_066_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030307_009_066_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030307_009_066_L2_BAND4.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030308.141212,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030308.141212/233_080_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030308_233_080_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030308_233_080_L2_BAND3.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030311.130528,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030311.130528/222_076_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20030311_222_076_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20030311_222_076_L2_BAND8.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030317.141246,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030317.141246/232_086_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030317_232_086_L2_BAND2.tif.zip,TIFFReadDirectory:Failed to read directory at offset 56678122
2003_03,LANDSAT7_ETM_20030317.141246,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030317.141246/232_086_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030317_232_086_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 56678122
2003_03,LANDSAT7_ETM_20030317.141246,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030317.141246/232_086_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030317_232_086_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 56678122
2003_03,LANDSAT7_ETM_20030317.141246,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030317.141246/232_086_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20030317_232_086_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20030317_232_086_L2_BAND8.tif' not recognized as a supported file format.
2003_03,LANDSAT7_ETM_20030318.145314,/Level-2/LANDSAT7/2003_03/LANDSAT7_ETM_20030318.145314/006_069_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030318_006_069_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030318_006_069_L2_BAND4.tif' not recognized as a supported file format.
