Date,DRD,File,Status
2009_05,CBERS2B_CCD_20090501.130724,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090501.130724/151_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090501_151_124_L2_BAND1.tif.zip,too small
2009_05,CBERS2B_CCD_20090501.130724,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090501.130724/151_133_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090501_151_133_L2_BAND1.tif.zip,too small
2009_05,CBERS2B_CCD_20090501.144556,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090501.144556/177_092_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090501_177_092_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20090501_177_092_L2_BAND5.tif' not recognized as a supported file format.
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_108_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090502_142_108_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090502_142_108_L2_BAND1.tif' not recognized as a supported file format.
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_110_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090502_142_110_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45819368
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_110_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090502_142_110_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45771978
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_110_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090502_142_110_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45771978
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_111_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090502_142_111_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45805816
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_111_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090502_142_111_L2_BAND2.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45805816
2009_05,CBERS2B_CCD_20090502.123547,/Level-2/CBERS2B/2009_05/CBERS2B_CCD_20090502.123547/142_111_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090502_142_111_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45771956
