Date,DRD,File,Status
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_061_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_061_L2_BAND5.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_063_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_063_L2_BAND1.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_064_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_064_L2_BAND1.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_065_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_065_L2_BAND3.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_066_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_066_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_066_L2_BAND3.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_067_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_067_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_067_L2_BAND3.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_068_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_068_L2_BAND3.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125322,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125322/220_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_070_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_070_L2_BAND3.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125724,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125724/220_075_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_075_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_075_L2_BAND1.tif' not recognized as a supported file format.
2003_06,LANDSAT7_ETM_20030601.125724,/Level-2/LANDSAT7/2003_06/LANDSAT7_ETM_20030601.125724/220_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030601_220_071_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030601_220_071_L2_BAND4.tif' not recognized as a supported file format.
