Date,DRD,File,Status
2002_10,LANDSAT7_ETM_20021001.122153,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.122153/215_063_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_215_063_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021001_215_063_L2_BAND5.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021001.122153,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.122153/215_069_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_215_069_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021001_215_069_L2_BAND5.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021001.122153,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.122153/215_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_215_072_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021001_215_072_L2_BAND4.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021001.122153,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.122153/215_076_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_215_076_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021001_215_076_L2_BAND4.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021001.135735,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.135735/231_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_231_065_L2_BAND1.tif.zip,too small
2002_10,LANDSAT7_ETM_20021001.135735,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021001.135735/231_073_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021001_231_073_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021001_231_073_L2_BAND1.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.130420,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.130420/222_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_222_068_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_222_068_L2_BAND5.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.130420,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.130420/222_069_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_222_069_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_222_069_L2_BAND4.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.130420,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.130420/222_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_222_070_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_222_070_L2_BAND5.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.130420,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.130420/222_078_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_222_078_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_222_078_L2_BAND1.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.130420,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.130420/222_083_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_222_083_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_222_083_L2_BAND1.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.144137,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144137/005_059_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_059_L2_BAND4.tif.zip,too small
2002_10,LANDSAT7_ETM_20021002.144137,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144137/005_060_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_060_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_005_060_L2_BAND3.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.144137,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144137/005_062_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_062_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_005_062_L2_BAND3.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.144137,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144137/005_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_064_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_005_064_L2_BAND3.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.144137,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144137/005_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_065_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021002_005_065_L2_BAND4.tif' not recognized as a supported file format.
2002_10,LANDSAT7_ETM_20021002.144627,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144627/005_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_071_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55515806
2002_10,LANDSAT7_ETM_20021002.144627,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144627/005_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_071_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55515806
2002_10,LANDSAT7_ETM_20021002.144627,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144627/005_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_071_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55515806
2002_10,LANDSAT7_ETM_20021002.144627,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021002.144627/005_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021002_005_071_L2_BAND6.tif.zip,TIFFReadDirectory:Failed to read directory at offset 13877188
2002_10,LANDSAT7_ETM_20021006.124002,/Level-2/LANDSAT7/2002_10/LANDSAT7_ETM_20021006.124002/218_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20021006_218_072_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20021006_218_072_L2_BAND4.tif' not recognized as a supported file format.
