Date,DRD,File,Status
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_132_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090303_162_132_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090303_162_132_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_101_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_101_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45481444
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_101_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_101_L2_BAND2.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45481444
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_104_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_104_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45535448
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_106_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_106_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45555702
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_109_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_109_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45528752
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_109_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_109_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45528752
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_109_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_109_L2_BAND2.tif.zip,too small
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_118_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_118_L2_BAND2.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090303_162_118_L2_BAND2.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_119_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_119_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45279434
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_122_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_122_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45131496
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_135_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090303_162_135_L2_BAND1.tif.zip,too small
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_136_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_136_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 46942598
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_137_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_137_L2_BAND4.tif.zip,too small
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_144_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_144_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 46436362
2009_03,CBERS2B_CCD_20090303.134816,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090303.134816/162_145_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090303_162_145_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 46368176
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_096_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_096_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_096_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_098_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_098_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_098_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_101_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_101_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_101_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_104_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_104_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_104_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_105_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_105_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45339974
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_105_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_105_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45339974
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_105_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_105_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45339974
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_107_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_107_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_107_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_110_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_110_L2_BAND3.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_153_110_L2_BAND3.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_117_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_117_L2_BAND3.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_117_L2_BAND3.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_120_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_120_L2_BAND3.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_120_L2_BAND3.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_122_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_122_L2_BAND3.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_122_L2_BAND3.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_124_L2_BAND3.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_124_L2_BAND3.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_124_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45914104
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_126_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_126_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_126_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_131_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_131_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45589256
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_131_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_131_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45589256
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_140_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_140_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_153_140_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_141_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_141_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_141_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_141_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_141_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_153_141_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_143_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090304_153_143_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090304_153_143_L2_BAND4.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.131440,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.131440/153_144_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_153_144_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_153_144_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.145329,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.145329/179_126_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_179_126_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_179_126_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090304.145329,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090304.145329/179_116_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20090304_179_116_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20090304_179_116_L2_BAND1.tif' not recognized as a supported file format.
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_091_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090305_170_091_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45191832
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_091_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_091_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45185148
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_091_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_091_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45185148
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_092_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_092_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45232202
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_092_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_092_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45232202
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_092_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090305_170_092_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45232176
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_093_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090305_170_093_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45285968
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_094_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_094_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45306200
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_094_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20090305_170_094_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45306174
2009_03,CBERS2B_CCD_20090305.141844,/Level-2/CBERS2B/2009_03/CBERS2B_CCD_20090305.141844/170_098_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20090305_170_098_L2_BAND4.tif.zip,`/tmp/CBERS_2B_CCD1XS_20090305_170_098_L2_BAND4.tif' not recognized as a supported file format.
