Date,DRD,File,Status
2008_05,CBERS2B_CCD_20080502.144407,/Level-2/CBERS2B/2008_05/CBERS2B_CCD_20080502.144407/177_096_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080502_177_096_L2_BAND1.tif.zip,too small
2008_05,CBERS2B_CCD_20080524.024503,/Level-2/CBERS2B/2008_05/CBERS2B_CCD_20080524.024503/092_073_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080523_092_073_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080523_092_073_L2_BAND1.tif' not recognized as a supported file format.
2008_05,CBERS2B_CCD_20080524.024503,/Level-2/CBERS2B/2008_05/CBERS2B_CCD_20080524.024503/092_074_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080523_092_074_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080523_092_074_L2_BAND1.tif' not recognized as a supported file format.
2008_05,CBERS2B_CCD_20080529.140925,/Level-2/CBERS2B/2008_05/CBERS2B_CCD_20080529.140925/168_111_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080529_168_111_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080529_168_111_L2_BAND1.tif' not recognized as a supported file format.
2008_05,CBERS2B_CCD_20080529.140925,/Level-2/CBERS2B/2008_05/CBERS2B_CCD_20080529.140925/168_135_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080529_168_135_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080529_168_135_L2_BAND1.tif' not recognized as a supported file format.
2008_05,CBERS2B_HRC_20080503.140938,/Level-2/CBERS2B/2008_05/CBERS2B_HRC_20080503.140938/168_A_132_1_0/2_BC_UTM_WGS84/CBERS_2B_HRC_20080503_168_A_132_1_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 218624604
2008_05,CBERS2B_HRC_20080505.144029,/Level-2/CBERS2B/2008_05/CBERS2B_HRC_20080505.144029/176_A_093_2_0/2_BC_UTM_WGS84/CBERS_2B_HRC_20080505_176_A_093_2_L2_BAND1.tif.zip,`/tmp/CBERS_2B_HRC_20080505_176_A_093_2_L2_BAND1.tif' not recognized as a supported file format.
2008_05,CBERS2B_HRC_20080511.143229,/Level-2/CBERS2B/2008_05/CBERS2B_HRC_20080511.143229/175_E_137_4_0/2_BC_UTM_WGS84/CBERS_2B_HRC_20080511_175_E_137_4_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 188482534
2008_05,CBERS2B_HRC_20080511.143229,/Level-2/CBERS2B/2008_05/CBERS2B_HRC_20080511.143229/175_E_138_2_0/2_BC_UTM_WGS84/CBERS_2B_HRC_20080511_175_E_138_2_L2_BAND1.tif.zip,too small
2008_05,CBERS2B_HRC_20080518.153236,/Level-2/CBERS2B/2008_05/CBERS2B_HRC_20080518.153236/189_A_109_3_0/2_BC_UTM_WGS84/CBERS_2B_HRC_20080518_189_A_109_3_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 197091334
