Date,DRD,File,Status
2008_09,CBERS2B_CCD_20080901.142138,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080901.142138/171_108_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080901_171_108_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45366938
2008_09,CBERS2B_CCD_20080901.142138,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080901.142138/171_108_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080901_171_108_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45380410
2008_09,CBERS2B_CCD_20080901.142138,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080901.142138/171_108_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080901_171_108_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45366938
2008_09,CBERS2B_CCD_20080901.142138,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080901.142138/171_140_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080901_171_140_L2_BAND2.tif.zip,`/tmp/CBERS_2B_CCD1XS_20080901_171_140_L2_BAND2.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_117_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_117_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20080902_162_117_L2_BAND5.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_107_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_107_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20080902_162_107_L2_BAND5.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_110_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_110_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20080902_162_110_L2_BAND5.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_114_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_114_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20080902_162_114_L2_BAND5.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_121_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_121_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45326544
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_124_L2_BAND5.tif.zip,`/tmp/CBERS_2B_CCD2PAN_20080902_162_124_L2_BAND5.tif' not recognized as a supported file format.
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_097_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080902_162_097_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 60915558
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_097_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080902_162_097_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 59710710
2008_09,CBERS2B_CCD_20080902.134721,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.134721/162_143_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_162_143_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 46702664
2008_09,CBERS2B_CCD_20080902.152920,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.152920/188_096_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080902_188_096_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45380350
2008_09,CBERS2B_CCD_20080902.152920,/Level-2/CBERS2B/2008_09/CBERS2B_CCD_20080902.152920/188_098_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080902_188_098_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45447740
