Date,DRD,File,Status
2003_01,LANDSAT7_ETM_20030103.123428,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030103.123428/217_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030103_217_064_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030103_217_064_L2_BAND1.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030103.123428,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030103.123428/217_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030103_217_070_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030103_217_070_L2_BAND2.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030103.123428,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030103.123428/217_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030103_217_071_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030103_217_071_L2_BAND2.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030103.123428,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030103.123428/217_074_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030103_217_074_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030103_217_074_L2_BAND2.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030111.150427,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030111.150427/008_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030111_008_068_L2_BAND4.tif.zip,too small
2003_01,LANDSAT7_ETM_20030112.122845,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030112.122845/216_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030112_216_070_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030112_216_070_L2_BAND1.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030112.122845,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030112.122845/216_071_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030112_216_071_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030112_216_071_L2_BAND1.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030112.122845,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030112.122845/216_073_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030112_216_073_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030112_216_073_L2_BAND1.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030112.122845,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030112.122845/216_074_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030112_216_074_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030112_216_074_L2_BAND1.tif' not recognized as a supported file format.
2003_01,LANDSAT7_ETM_20030112.122845,/Level-2/LANDSAT7/2003_01/LANDSAT7_ETM_20030112.122845/216_076_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030112_216_076_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030112_216_076_L2_BAND1.tif' not recognized as a supported file format.
