Date,DRD,File,Status
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_125_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_125_L2_BAND1.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_127_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_127_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_127_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_129_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_129_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_129_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_117_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_117_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_117_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_132_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_132_L2_BAND1.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_134_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_134_L2_BAND1.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_135_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_135_L2_BAND1.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_138_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_138_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_138_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_141_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_141_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_141_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_143_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_143_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_143_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.131606,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.131606/154_144_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_154_144_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_154_144_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_103_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_103_L2_BAND5.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_105_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_105_L2_BAND5.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_107_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_107_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45717818
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_109_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_109_L2_BAND5.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_118_0/2_BC_UTM_WGS84/CBERS_2B_CCD2XS_20080302_180_118_L2_BAND1.tif.zip,`/tmp/CBERS_2B_CCD2XS_20080302_180_118_L2_BAND1.tif' not recognized as a supported file format.
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_122_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_122_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45420848
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_122_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080302_180_122_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45387142
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_124_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45319796
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080302_180_124_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45279386
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_124_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080302_180_124_L2_BAND4.tif.zip,too small
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_125_0/2_BC_UTM_WGS84/CBERS_2B_CCD2PAN_20080302_180_125_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45259208
2008_03,CBERS2B_CCD_20080302.145523,/Level-2/CBERS2B/2008_03/CBERS2B_CCD_20080302.145523/180_125_0/2_BC_UTM_WGS84/CBERS_2B_CCD1XS_20080302_180_125_L2_BAND4.tif.zip,TIFFReadDirectory:Failed to read directory at offset 45218818
