Date,DRD,File,Status
2000_12,LANDSAT7_ETM_20001205.140602,/Level-2/LANDSAT7/2000_12/LANDSAT7_ETM_20001205.140602/232_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20001205_232_072_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20001205_232_072_L2_BAND8.tif' not recognized as a supported file format.
2000_12,LANDSAT7_ETM_20001225.134215,/Level-2/LANDSAT7/2000_12/LANDSAT7_ETM_20001225.134215/228_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20001225_228_061_L2_BAND1.tif.zip,TIFFReadDirectory:Failed to read directory at offset 54663980
2000_12,LANDSAT7_ETM_20001225.134215,/Level-2/LANDSAT7/2000_12/LANDSAT7_ETM_20001225.134215/228_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20001225_228_061_L2_BAND8.tif.zip,TIFFReadDirectory:Failed to read directory at offset 212742278
2000_12,LANDSAT7_ETM_20001225.134215,/Level-2/LANDSAT7/2000_12/LANDSAT7_ETM_20001225.134215/228_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20001225_228_061_L2_BAND6.tif.zip,TIFFReadDirectory:Failed to read directory at offset 13664054
