Date,DRD,File,Status
2003_04,LANDSAT7_ETM_20030411.122305,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030411.122305/215_067_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030411_215_067_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030411_215_067_L2_BAND5.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.130544,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.130544/222_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_070_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_222_070_L2_BAND1.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.130544,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.130544/222_068_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_068_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_222_068_L2_BAND1.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.130544,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.130544/222_074_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_074_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_222_074_L2_BAND1.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.130544,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.130544/222_081_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20030412_222_081_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20030412_222_081_L2_BAND8.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.131412,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.131412/222_083_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_083_L2_BAND3.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55197354
2003_04,LANDSAT7_ETM_20030412.131412,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.131412/222_083_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_083_L2_BAND5.tif.zip,TIFFReadDirectory:Failed to read directory at offset 55197354
2003_04,LANDSAT7_ETM_20030412.131412,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.131412/222_084_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_222_084_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_222_084_L2_BAND4.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.144252,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.144252/005_058_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_005_058_L2_BAND2.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_005_058_L2_BAND2.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.144252,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.144252/005_059_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_005_059_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_005_059_L2_BAND3.tif' not recognized as a supported file format.
2003_04,LANDSAT7_ETM_20030412.144252,/Level-2/LANDSAT7/2003_04/LANDSAT7_ETM_20030412.144252/005_060_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20030412_005_060_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20030412_005_060_L2_BAND3.tif' not recognized as a supported file format.
