Date,DRD,File,Status
2001_01,LANDSAT7_ETM_20010114.150159,/Level-2/LANDSAT7/2001_01/LANDSAT7_ETM_20010114.150159/007_070_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20010114_007_070_L2_BAND8.tif.zip,TIFFReadDirectory:Failed to read directory at offset 211825802
2001_02,LANDSAT7_ETM_20010207.123044,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010207.123044/216_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010207_216_065_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010207_216_065_L2_BAND1.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010207.123044,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010207.123044/216_072_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010207_216_072_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010207_216_072_L2_BAND1.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010207.123044,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010207.123044/216_075_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010207_216_075_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010207_216_075_L2_BAND1.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010210.130052,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010210.130052/221_061_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010210_221_061_L2_BAND5.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010210_221_061_L2_BAND5.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010214.123634,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010214.123634/217_073_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010214_217_073_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010214_217_073_L2_BAND1.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010214.141251,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010214.141251/233_064_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010214_233_064_L2_BAND1.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010214_233_064_L2_BAND1.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010214.142040,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010214.142040/233_075_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010214_233_075_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010214_233_075_L2_BAND3.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010214.142152,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010214.142152/233_078_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010214_233_078_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010214_233_078_L2_BAND3.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010214.142152,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010214.142152/233_081_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010214_233_081_L2_BAND3.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010214_233_081_L2_BAND3.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010215.131902,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010215.131902/224_075_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20010215_224_075_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20010215_224_075_L2_BAND8.tif' not recognized as a supported file format.
2001_02,LANDSAT7_ETM_20010218.134818,/Level-2/LANDSAT7/2001_02/LANDSAT7_ETM_20010218.134818/229_082_0/2_BC_UTM_WGS84/LANDSAT_7_ETMPAN_20010218_229_082_L2_BAND8.tif.zip,`/tmp/LANDSAT_7_ETMPAN_20010218_229_082_L2_BAND8.tif' not recognized as a supported file format.
2001_04,LANDSAT7_ETM_20010403.123641,/Level-2/LANDSAT7/2001_04/LANDSAT7_ETM_20010403.123641/217_065_0/2_BC_UTM_WGS84/LANDSAT_7_ETMXS_20010403_217_065_L2_BAND4.tif.zip,`/tmp/LANDSAT_7_ETMXS_20010403_217_065_L2_BAND4.tif' not recognized as a supported file format.
